// select class_Id, class_Name from weenie order by class_Id;
28026,undeadbileinvisible
28027,bookhizkri1
28028,bookhizkri1untranslated
28029,bookhizkri2
28030,bookhizkri2untranslated
28031,bookjizk1
28032,bookjizk1untranslated
28033,letterjizk1
28034,letterjizk1untranslated
28035,letterjizk2
28036,letterjizk2untranslated
28037,letterjizk3
28038,letterjizk3untranslated
28039,virindiinquisitor
28040,golemcoralceremonydisrupted
28041,golemglacialceremonydisrupted
28042,golemmagmaceremonydisrupted
28043,golemplatinumceremonydisrupted
28044,idoldarkhermit
28045,robeaerfallenew
28046,robeaerfallenewuber
28047,chestaerfalleuber
28048,ghostspecter
28049,golemancientcoral
28050,golemancientcoralblue
28051,golemancientcoralgreen
28052,phyntoswaspwhitehive
28053,phyntoswaspwhiteswarm
28054,darkmagusaerfalleuber
28055,wispspectral
28056,ringwatchmannew
28057,keyaerfalleuber
28058,staffaerfallenew
28059,staffaerfallenewuber
28060,ghostgalaeralnpc
28061,portalcoraltunnelseast
28062,portalcoraltunnelseastexit
28063,portalcoraltunnelswest
28064,portalcoraltunnelswestexit
28065,daggergalaeralnew
28066,swordleikothanew
28067,swordleikothanewuber
28068,robeguardian
28069,hatxuut
28070,jumpsuittopingra
28071,pantsxuut
28072,shirtxuut
28073,blueprintsburunfort
28074,braceletantius
28075,braceletceldiseth
28076,necklaceelysa
28077,ringfadsahil
28078,ringshoyanen
28079,direlandsburunhighcamp
28080,direlandsburunlowcamp
28081,direlandsburunmidcamp
28082,scrollimpregnabilityfellowship4
28083,scrollimpregnabilityfellowship5
28084,scrollimpregnabilityfellowship6
28085,scrollimpregnabilityfellowship7
28086,scrollinvulnerabilityfellowship4
28087,scrollinvulnerabilityfellowship5
28088,scrollinvulnerabilityfellowship6
28089,scrollinvulnerabilityfellowship7
28090,scrollmagicresistancefellowship4
28091,scrollmagicresistancefellowship5
28092,scrollmagicresistancefellowship6
28093,scrollmagicresistancefellowship7
28094,emissaryydnew
28095,idolkingtoadminor
28096,renegadehiddenentrance
28097,portalburunhold
28098,portalburunholdexit
28099,portaldirelandsburunexit
28100,portalrenegadehalls
28101,portalrenegadehallsexit
28102,portalrenegadetunnels
28103,portalrenegadeunderway
28104,doorstatuetemple15
28105,missiveniarltah1
28106,missiveniarltah2
28107,noteantiusingress
28108,noteceldisethingress
28109,noteelysaingress
28110,notefadsahilingress
28111,notelaokheingress
28112,notemorgluukingress
28113,noteshoyaneningress
28114,notetopingraingress
28115,notetorgluukingress
28116,notexuutingress1
28117,notexuutingress2
28118,notexuutingress3
28119,reportikakhe1
28120,reportikakhe2
28121,reportikakhe3
28122,reportikakhe4
28123,reportikakhe5
28124,reportikakhe6
28125,reportikakhe7
28126,reportikakhe8
28127,reportikakhe9
28128,reportikakhe10
28129,reportikakhe11
28130,scrollfellowshipmagicdefense4null
28131,scrollfellowshipmagicdefense5null
28132,scrollfellowshipmagicdefense6null
28133,scrollfellowshipmagicdefense7null
28134,scrollfellowshipmeleedefense4null
28135,scrollfellowshipmeleedefense5null
28136,scrollfellowshipmeleedefense6null
28137,scrollfellowshipmeleedefense7null
28138,scrollfellowshipmissiledefense4null
28139,scrollfellowshipmissiledefense5null
28140,scrollfellowshipmissiledefense6null
28141,scrollfellowshipmissiledefense7null
28142,bootsgromniehide
28143,bootsgromniewinged
28144,coatamuligromniehide
28145,coatamuligromniehideheavy
28146,coatgromniehide
28147,coatgromniewinged
28148,gauntletsgromniehide
28149,helmetgromniehide
28150,helmetgromniewinged
28151,leggingsamuligromniehide
28152,leggingsgromniehideheavy
28153,leggingsgromniewinged
28154,oculusamethyst
28155,oculusash
28156,oculusazure
28157,oculusemerald
28158,oculusivory
28159,oculusruby
28160,oculusrust
28161,oculussapphire
28162,pantsgromniehide
28163,shieldgromniehide
28164,gromnietoothbrushazure
28165,gromnietoothbrushbrass
28166,gromnietoothbrushcopper
28167,gromnietoothbrushebon
28168,gromnietoothbrushrust
28169,gromnietoothbrushsable
28170,gromnietoothpasteazure
28171,gromnietoothpastebrass
28172,gromnietoothpastecopper
28173,gromnietoothpasteebon
28174,gromnietoothpasterust
28175,gromnietoothpastesable
28176,gromnietoothpickazure
28177,gromnietoothpickbrass
28178,gromnietoothpickcopper
28179,gromnietoothpickebon
28180,gromnietoothpickrust
28181,gromnietoothpicksable
28182,collectoralchemyalulow
28183,collectoralchemyghalow
28184,collectoralchemysholow
28185,collectorcookingalulow
28186,collectorcookingghalow
28187,collectorcookingsholow
28188,collectorfletchingalulow
28189,collectorfletchingghalow
28190,collectorfletchingsholow
28191,eyegromnieamethyst
28192,eyegromnieash
28193,eyegromnieazure
28194,eyegromnieemerald
28195,eyegromnieivory
28196,eyegromnieruby
28197,eyegromnierust
28198,eyegromniesapphire
28199,gromniehidebrass
28200,gromniehidecopper
28201,gromniehideebon
28202,gromniehidejade
28203,gromniehiderust
28204,gromniehidesable
28205,gromnietoothazure
28206,gromnietoothbrass
28207,gromnietoothcopper
28208,gromnietoothebon
28209,gromnietoothrust
28210,gromnietoothsable
28211,wingsgromnieashvod
28212,wingsgromnieazurevod
28213,wingsgromnieivoryvod
28214,wingsgromnierustvod
28215,cestusbrassknuckles
28216,cutlasscopper
28217,dartatlatlazuretooth
28218,dirksabletooth
28219,katarebontooth
28220,spiketailrusttooth
28221,atlatlroyalacid
28222,atlatlroyalbludgeoning
28223,atlatlroyalelectric
28224,atlatlroyalfire
28225,atlatlroyalfrost
28226,atlatlroyalpiercing
28227,atlatlroyalslashing
28228,crossbowheavyacid
28229,crossbowheavybludgeoning
28230,crossbowheavyelectric
28231,crossbowheavyfire
28232,crossbowheavyfrost
28233,crossbowheavypiercing
28234,crossbowheavyslashing
28235,yumiacid
28236,yumibludgeoning
28237,yumielectric
28238,yumifire
28239,yumifrost
28240,yumipiercing
28241,yumislashing
28242,directionslugiancitadels
28243,ghosthaunt
28244,ghostphantom
28245,ghostpoltergeist
28246,ghostspirit
28247,golemsapphire
28248,phyntoswaspblack
28249,phyntoswaspblackhive
28250,phyntoswaspblackswarm
28251,phyntoswaspfrenziedhive
28252,phyntoswaspfrenziedswarm
28253,phyntoswaspgiant
28254,phyntoswaspgianthive
28255,phyntoswaspgiantswarm
28256,robeharrowermattekarcanescentold
28257,robeolthoimattekarcanescentold
28258,maraebalarazo-xp
28259,portalmosswartdrageerg
28260,portalmosswartdrageergexit
28261,portalmosswartleerargh
28262,portalmosswartleerarghexit
28263,portalmosswartmirewitch
28264,portalmosswartmirewitchexit
28265,portalmosswartswamplord
28266,portalmosswartswamplordexit
28267,portalmosswartvagurat
28268,portalmosswartvaguratexit
28269,portalxarabydunnotie
28270,drudgegloomcampgen
28271,drudgemurkcampgen
28272,drudgemysticcampgen
28273,drudgesagecampgen
28274,ghosthauntcampgen
28275,ghostphantomcampgen
28276,ghostpoltergeistcampgen
28277,ghostspectercampgen
28278,ghostspiritcampgen
28279,phyntoswaspblackswarmgen
28280,phyntoswaspgiantswarmgen
28281,aerfalleubergen
28282,linkmonstergen10seconds
28283,scrollacidprotectionfellowship4
28284,scrollacidprotectionfellowship5
28285,scrollacidprotectionfellowship6
28286,scrollacidprotectionfellowship7
28287,scrollbladeprotectionfellowship4
28288,scrollbladeprotectionfellowship5
28289,scrollbladeprotectionfellowship6
28290,scrollbladeprotectionfellowship7
28291,scrollbludgeonprotectionfellowship4
28292,scrollbludgeonprotectionfellowship5
28293,scrollbludgeonprotectionfellowship6
28294,scrollbludgeonprotectionfellowship7
28295,scrollcoldprotectionfellowship4
28296,scrollcoldprotectionfellowship5
28297,scrollcoldprotectionfellowship6
28298,scrollcoldprotectionfellowship7
28299,scrollfireprotectionfellowship4
28300,scrollfireprotectionfellowship5
28301,scrollfireprotectionfellowship6
28302,scrollfireprotectionfellowship7
28303,scrolllightningprotectionfellowship4
28304,scrolllightningprotectionfellowship5
28305,scrolllightningprotectionfellowship6
28306,scrolllightningprotectionfellowship7
28307,scrollpierceprotectionfellowship4
28308,scrollpierceprotectionfellowship5
28309,scrollpierceprotectionfellowship6
28310,scrollpierceprotectionfellowship7
28311,scrollacidprotectionnpc
28312,scrollbladeprotectionnpc
28313,scrollbludgeonprotectionnpc
28314,scrollcoldprotectionnpc
28315,scrollfireprotectionnpc
28316,scrolllightningprotectionnpc
28317,scrollpierceprotectionnpc
28318,notemorgluukingressuntranslated
28319,notetorgluukingressuntranslated
28320,ingamestatkeeper
28321,shieldcrystalcaulnew
28322,shieldcrystalfennew
28323,shieldcrystalshennew
28324,orbcrystalcaulnew
28325,orbcrystalfennew
28326,orbcrystalshennew
28327,atlatlcrystalcaulnew
28328,atlatlcrystalfennew
28329,atlatlcrystalshennew
28330,bowcrystalcaulnew
28331,bowcrystalfennew
28332,bowcrystalshennew
28333,crossbowcrystalcaulnew
28334,crossbowcrystalfennew
28335,crossbowcrystalshennew
28336,notebarnar
28337,leggingkiviklir1
28338,leggingkiviklir2
28339,leggingkiviklir3
28340,bloodstonearena1
28341,bloodstonearena1-2
28342,bloodstonearena2
28343,bloodstonearena3
28344,bloodstoneemblem
28345,bonekiviklir
28346,glyphkiviklir
28347,glyphkivikliraa
28348,glyphkiviklirba
28349,glyphkiviklirbb
28350,glyphkiviklirbs
28351,glyphkiviklirsa
28352,glyphkiviklirshardamber
28353,glyphkiviklirshardblood
28354,glyphkiviklirshardserpentine
28355,glyphkiviklirshardwood
28356,glyphkiviklirss
28357,glyphkiviklirwa
28358,glyphkiviklirws
28359,glyphkiviklirww
28360,satchelkiviklir1
28361,satchelkiviklir2
28362,satchelkiviklir3
28363,satchelkiviklir4
28364,satchelkiviklir5
28365,satchelkiviklir6
28366,satchelkiviklir7
28367,satchelkiviklir8
28368,satchelkiviklir9
28369,satchelkiviklir10
28370,satchelkiviklir11
28371,satchelkiviklir12
28372,satchelkiviklir13
28373,satchelkiviklir14
28374,satchelkiviklirempty
28375,templekiviklircap
28376,burungurukbehemothkiviklir
28377,burungurukbrutekiviklir
28378,burungurukdestroyerkiviklir
28379,burungurukheavykiviklir
28380,burunguruktitankiviklir
28381,burunruukcoglock
28382,burunruukglogluuk
28383,burunruukloutkiviklir
28384,burunruukplocagruuk
28385,burunruukseerkiviklir
28386,burunruukshamankiviklir
28387,burunruuksoothsayerkiviklir
28388,generatorkiviklir60
28389,generatorkiviklir80
28390,generatorkiviklir100
28391,generatorkiviklirmorgluukalive
28392,generatorkiviklirmorgluukdead
28393,braceletkiviklir1
28394,braceletkiviklir2
28395,braceletkiviklir3
28396,necklacekiviklir1
28397,necklacekiviklir2
28398,necklacekiviklir3
28399,beaconkiviklirhaven
28400,beaconkiviklirtrial
28401,braceletkiviklirnpc
28402,eyekiviklirhaven1
28403,eyekiviklirhaven2
28404,eyekiviklirhaven3
28405,eyekiviklirhaven4
28406,eyekiviklirtrial1
28407,eyekiviklirtrial2
28408,eyekiviklirtrial3
28409,eyekiviklirtrial4
28410,eyekiviklirtrialjump
28411,eyekiviklirtriallogic
28412,necklacekiviklirnpc
28413,npcbackpackkiviklir
28414,npcroyalguardtabbeth
28415,offeringurnkiviklir
28416,sarcophaguskiviklir
28417,scrollcreaturemagicnpc
28418,scrollitemmagicnpc
28419,scrolllifemagicnpc
28420,scrollmanaconversionnpc
28421,scrollwarmagicnpc
28422,statuekiviklirguardian60
28423,statuekiviklirguardian80
28424,statuekiviklirguardian100
28425,statuekiviklirguardianantechamber
28426,statuekiviklirguardianarena
28427,statuekiviklirguardianexit
28428,statuekiviklirguardiantrial
28429,statuekiviklirtrialarena
28430,vineportalkiviklir
28431,chestmorgluukatlatl
28432,chestmorgluukaxe
28433,chestmorgluukbow
28434,chestmorgluukcrossbow
28435,chestmorgluukdirk
28436,chestmorgluukgeneric
28437,chestmorgluukkatar
28438,chestmorgluukmace
28439,chestmorgluukscepter
28440,chestmorgluukspear
28441,chestmorgluukstaff
28442,chestmorgluuksword
28443,burunguruktitanmorgluuk
28444,burunruukfiendmorgluuk
28445,burunruukmorgluukweak
28446,burunruukshamanmorgluuk
28447,eggsburun
28448,eggsburunmorgluuk
28449,wallburunfortress
28450,headmorgluukpike
28451,headmorgluukplaque
28452,alelugian
28453,breadlugian
28454,stewlugian
28455,gemportalmorgluukreward
28456,generatormorgluukguruk
28457,generatormorgluukgurukboss
28458,generatormorgluukheadcragstone
28459,generatormorgluukheadhebian
28460,generatormorgluukheadlinvak
28461,generatormorgluukheadtimaru
28462,generatormorgluukheadzaikhal
28463,generatormorgluukshaman
28464,generatormorgluukshamanboss
28465,generatormorgluukstopgapnpc
28466,generatormorgluuktough
28467,generatormorgluukwarrior
28468,generatormorgluukwarriorboss
28469,generatormorgluukweak
28470,keymorgluukreward
28471,sceptrenoble
28472,aunfaranua
28473,lugianspy
28474,npcmorgluukwaitstopgap
28475,royalguardalec
28476,royalguardcoman
28477,royalguardlifong
28478,portalburunbreedingpit
28479,portalburunfeeluntree
28480,portalburunfortressexit
28481,portalburunfortresslair
28482,portalburunkoruuspawn
28483,portalburunmucorpit
28484,corrosivecloud
28485,noxiousfumes
28486,spores
28487,headmorgluuk
28488,skinmorgluuk
28489,atlatlnoble
28490,axenoble
28491,bownoble
28492,crossbownoble
28493,dirknoble
28494,katarnoble
28495,macenoble
28496,spearnoble
28497,staffnoble
28498,swordnoble
28499,reportlugianspy
28500,crategolemcatalogue
28501,crategolemcatalogue2
28502,crategolemcatalogue3
28503,crategolemcatalogue4
28504,crategolemcatalogue5
28505,crategolemcatalogue6
28506,cratesclavuscatalogue
28507,cratesclavuscatalogue2
28508,cratesclavuscatalogue3
28509,cratesclavuscatalogue4
28510,sackarmoredillocatalogue
28511,sackarmoredillocatalogue2
28512,sackarmoredillocatalogue3
28513,sackarmoredillocatalogue4
28514,sackarmoredillocatalogue5
28515,captainkrank
28516,lugianwardengorak
28517,coinslugian
28518,crategolemcataloguefull
28519,cratesclavuscataloguefull
28520,golemheartgold
28521,herbskrank
28522,orekrank
28523,sackarmoredillocataloguefull
28524,sealedmissiveferuza
28525,sealedmissivemacniall
28526,wheelcartkrank
28527,wheelcartkrankfull
28528,axekrank
28529,aljalimahealersign
28530,aljalimajewelersign
28531,aljalimaarchmagelonely
28532,aljalimamerchantlonely
28533,aljalimaweaponsmithlonely
28534,aljalimajeweler
28535,directionsarcanumresearchfacility
28536,directionscarvedcave
28537,directionsdesertmarch
28538,directionsforbiddencrypts
28539,directionsgolemmines
28540,directionslonelyvendors
28541,directionsrecoveredtemple
28542,rumorashentears
28543,rumorburialtemplearchmage
28544,rumordesertedtent
28545,rumorfourpillars
28546,rumorimpioustemple
28547,rumormonougahouseeast
28548,rumormonougahousewest
28549,rumoroldboneshouse
28550,rumorsuntikvillage
28551,crystaldualfragmentsparkling
28552,crystalspur
28553,grievverrufous
28554,grievverspiked
28555,monougaelder
28556,shadowdevious
28557,scrollcreatureenchantmentmasteryfellowship4
28558,scrollcreatureenchantmentmasteryfellowship5
28559,scrollcreatureenchantmentmasteryfellowship6
28560,scrollcreatureenchantmentmasteryfellowship7
28561,scrollitemenchantmentmasteryfellowship4
28562,scrollitemenchantmentmasteryfellowship5
28563,scrollitemenchantmentmasteryfellowship6
28564,scrollitemenchantmentmasteryfellowship7
28565,scrolllifemagicmasteryfellowship4
28566,scrolllifemagicmasteryfellowship5
28567,scrolllifemagicmasteryfellowship6
28568,scrolllifemagicmasteryfellowship7
28569,scrollmanaconversionmasteryfellowship4
28570,scrollmanaconversionmasteryfellowship5
28571,scrollmanaconversionmasteryfellowship6
28572,scrollmanaconversionmasteryfellowship7
28573,scrollwarmagicmasteryfellowship4
28574,scrollwarmagicmasteryfellowship5
28575,scrollwarmagicmasteryfellowship6
28576,scrollwarmagicmasteryfellowship7
28577,coatbalancetestuber
28578,gauntletsbalancetestuber
28579,helmbalancetestuber
28580,leggingsbalancetestuber
28581,solleretsbalancetestuber
28582,kiviklirwallgenerator
28583,kiviklirwallgenerator80
28584,kiviklirwallgenerator100
28585,coatbalancetestextreme
28586,coatbalancetesthigh
28587,coatbalancetestlow
28588,coatbalancetestmid
28589,gauntletsbalancetestextreme
28590,gauntletsbalancetesthigh
28591,gauntletsbalancetestlow
28592,gauntletsbalancetestmid
28593,helmbalancetestextreme
28594,helmbalancetesthigh
28595,helmbalancetestlow
28596,helmbalancetestmid
28597,leggingsbalancetestextreme
28598,leggingsbalancetesthigh
28599,leggingsbalancetestlow
28600,leggingsbalancetestmid
28601,solleretsbalancetestextreme
28602,solleretsbalancetesthigh
28603,solleretsbalancetestlow
28604,solleretsbalancetestmid
28605,hatberet
28606,leggingsviamont
28607,shirtviamontfancy
28608,shirtviamontpoet
28609,shirtviamontvest
28610,shoesviamontloafers
28611,bootsviamont
28612,hatbandana
28613,dressviamontian
28614,robeviamontianhood
28615,robeviamontiannohood
28616,robetoga
28617,helmalduressa
28618,helmdiforsa
28619,helmtenassa
28620,leggingsalduressa
28621,leggingsdiforsa
28622,leggingstenassa
28623,pauldronsdiforsa
28624,sleevestenassa
28625,solleretsdiforsa
28626,tassetsdiforsa
28627,bracersdiforsa
28628,breastplatediforsa
28629,coatalduressa
28630,cuirassdiforsa
28631,cuirasstenassa
28632,gauntletsdiforsa
28633,girthdiforsa
28634,greavesdiforsa
28635,eaterinsatiable
28636,eaterrabid
28637,eaterravenous
28638,eaterrepugnant
28639,eatervoracious
28640,eater
28641,eaterabhorrent
28642,eaterengorged
28643,fiunderanged
28644,fiunfrenzied
28645,fiunhighmage
28646,fiunmaddened
28647,fiunraving
28648,fiun
28649,fiuncrazed
28650,fiundemented
28651,knightmercenary
28652,knighttribune
28653,knightviamontian
28654,knightcommander
28655,knighthand
28656,knightlord
28657,knightmanatarms
28658,penguinsycophantic
28659,penguinuberhigh
28660,penguinuberlow
28661,penguinubermid
28662,penguin
28663,penguinarrogant
28664,penguinaugmented
28665,penguinrebellious
28666,ruschkslayer
28667,ruschkvile
28668,ruschkwarlord
28669,ruschkbarbaric
28670,ruschkfiend
28671,ruschkshatterer
28672,thrungusbutton
28673,thrungusdeathcap
28674,thrungusenoki
28675,thrungusportobello
28676,thrungusshiitake
28677,thrungus
28678,thrungusbeefsteak
28679,sanamarpiersanti
28680,silyunrickard
28681,oolutangalug
28682,toutouujio
28683,hebiandia
28684,cragstonebrienne
28685,zaikhaldumida
28686,ayanbaqurrohula
28687,cragstonekris
28688,banditcastlealison
28689,zaikhalhusoon
28690,ayanbaqurerik
28691,fiunjoruush
28692,fiunluunere
28693,fiunruun
28694,fiunbayaas
28695,fiunriish
